,review_text,verified_purchase,word_count
428,mosturi past caus breakout moisturis job hydrat dri breakout highli doubt ever switch anoth,False,14
429,like make soft smell fresh greasi absorb quickli make soft comfort first thought smell littl bit strong thought ok review collect part promot,False,23
430,one think everi household cabinet patchi sooth leav refresh non greasi even face also last forev review collect part promot,False,20
431,suffer realli dri winter month despit put layer layer usual moistur need one layer within lotion keep moistur whole day textur thick worri first let fool ingredi work treat keep moistur lock love smell review collect part promot,False,38
432,time year tend becom dri itchi within day vaselin intens care alo sooth feel much better realli light finish easili absorb without leav sticki feel also smell realli pleasant subtl non greasi definit deliv claim term calm heal dri would highli recommend review collect part promot,False,46
433,struggl find moisturis last day without get mid way day feel leg itchi dri alway will pay fair bit find right one tick box expens realli great cream feel need reappli great find moistur buy review collect part promot,False,39
434,tri lotion firstli get enough smell smell clean fresh quit light formula absorb easili lightweight moisturis well get dress straight away would great holiday light review collect part promot,False,29
435,prior receiv pretti rough elbow particular feel dri busi mum two admit sometim neglect may empathis trial gave perfect opportun reconnect bit u cme time u day bath shower smother must admit first time put sure smell offens like cucumb smell although alo tend smell perfum time howev day actual like smell applic went nice thick soak pretti quickli feel sticki alway morn wash even even bedtim feel notic softer rough elbow gone verdict thumb ye continu thank fab trial introduc vaselin alo review collect part promot,False,87
436,fast deliveri great,True,3
437,reliabl even cooler wahs an love fragranc,True,7
438,valu money nice smell daughter love recommend,True,7
439,girlfriend pleas still said ok,True,5
440,great,False,1
441,scrumptiou authent pot noodl flavour,True,5
442,offer half price pleas also like compact bottl size,False,9
443,love ice cream,False,3
444,love marmit feel like wast lot squeezi format,False,8
445,husband said sharp begin quit nice got assum scent grow thank ocado sampl,False,13
446,like chocol ice cream howev quit nice end eat half tub one go quit sweet though nice chunk chocol marshmallow caramel,False,21
447,rich full flavour well love famili expens great special treat,False,10
448,one favourit chocol ice cream especi love dark chocol fish expens though would buy offer,False,15
449,smell love job,False,3
450,subtl prefer love fragranc linger perfum creami lather doesnt dri hand dock star bottl pump recycl offer bottl without pump could reus pump,False,23
451,great handwash smell delight put next wash hand basin drip leav hand fresh clean great buy,False,16
452,thick creami smelt fresh,False,4
453,frozen pear scent realli pleasant,False,5
454,sent review gave hubbi tri hubbi realli like creami textur love smell overpow,False,13
455,fantast cream look feel like sauna outstand bodi turkey neck find store bottl upsid gentli shake still upsid graviti vastli help releas cream bottl,False,24
456,nightli treat perfect,False,3
457,might need tini bit smell littl overpow tbh remind loo cleaner,False,11
458,your look super moistur bodi wash leav super soft,False,9
459,kid sensit doesnt irrit us great last scent littl bit goe long way bottl last price reason compar similar,False,19
460,bodi wash soft origin dove origin smell love prefer smell cucumb green tea deep mostur bodi wash mean definetli work great mostureris prefer one still recommend good,False,27
461,love bodi get super dri winter help reduc fyi,False,9
462,winter help keep moistur find need follow lotion shower get dri work well inexpens like plain scent well,False,18
463,dove deep moistur shave pretti much entir bodi amaz best smoothest shave ever soft,False,14
464,feel like im realli get clean love lotion feel overli price,False,11
465,tri vaselin bodi lotion think favourit one far smell divin overpow lotion glide sink rub leav oili residu absorb lotion soon appli notic huge differ sinc definit lotion everi day review collect part promot,False,34
466,tri impress smell nice left feel fresh soft would highli recommend moisturis dri made real differ gone dri soft smooth review collect part promot,False,24
467,love soft feel cold winter month especi help,False,8
468,absolut fantast find goe dri winter weather central heat tri vaselin intens care moisturis realli dealt well dri includ elbow knee realli super dri place glide like dream super moisturis smell like summer spent lay beach highli recommend review collect part promot,False,42
469,ive time morn night shower fresh scent leav cool fresh feel id especi love holiday sun left feel smooth quit radiant definit continu review collect part promot,False,27
470,love love fresh smell leav sticki residu amaz dri everyday moistur leav feel fresh soft invigor great price nice colour bottl review collect part promot,False,25
471,got week ago everyday sinc feel soft moisturis dri day like previou one lotion lightweight oili blend realli nice smell great would deco recommend cream everyon men women review collect part promot,False,32
472,day realli like bodi moisturis heavi still manag moisturis well without leav greasi cucumb fragranc realli nice fresh help wake shower without overpow review collect part promot,False,27
473,nice alo scent smooth nice light absorb take get dri accustom richer moistur tend leav residu actual leav feel smooth soft whole day also like fact could moisturis quickli without spend age smooth wait absorb good review collect part promot,False,40
474,realli like seem moisturis better bodi lotion tri seem help stay moisturis longer hand cream well even make differ dri hand would recommend review collect part promot,False,27
475,love amaz son suffer dri especi winter sore last week cream leg bodi improv vastli smell love smooth appli rub perfectli without residu would recommend other would definit buy review collect part promot,False,33
476,week given realli bad spot also dri would recommend sensit,False,10
477,oili find moisturis offer spf protect without leav greasi film challeng sink well make shini critic uva star rate,False,19
478,year work realli well damag cloth left residu cloth keep cloth good condit colour irrit sensit way persil silk wool year realli good look amazon supermarket week row realis cost amazon pantri wash silk wool linen item silk wash wash machin set think come follow degre c light action low spin cycl import hard spin wool silk ruin fibr hang dri item either hand wash dri clean item quit honestli strength hand wash wish dri clean work well year deterg,False,80
